C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_56_679.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_56_679.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_56_679.jpg, 0, 0, 0, 7.803352E-05
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_56_782.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_56_782.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_56_782.jpg, 0, 0.2548917, 0, 0.1808075
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_56_884.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_56_884.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_56_884.jpg, 0, 0.002692163, 0, 0.3741559
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_56_986.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_56_986.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_56_986.jpg, 0, 0, 0, 0.3608253
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_57_087.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_57_087.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_57_087.jpg, 0, 0.3068811, 0, 0.5632036
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_57_192.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_57_192.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_57_192.jpg, 0, 0.3971013, 0, 1.076265
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_57_293.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_57_293.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_57_293.jpg, 0, 0.09654692, 0, 1.29391
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_57_396.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_57_396.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_57_396.jpg, 0, 0.354324, 0, 1.623821
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_57_499.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_57_499.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_57_499.jpg, 0, 0.4503858, 0, 2.183074
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_57_600.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_57_600.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_57_600.jpg, 0, 0.3462927, 0, 2.512821
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_57_704.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_57_704.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_57_704.jpg, 0, 0.6957345, 0, 3.321407
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_57_809.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_57_809.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_57_809.jpg, 0, 0.5373355, 0, 4.093571
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_57_912.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_57_912.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_57_912.jpg, 0, 0.249738, 0, 4.499808
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_016.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_016.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_016.jpg, 0, 0.5044581, 0, 4.921155
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_118.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_118.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_118.jpg, 0, 0.81001, 0, 5.700302
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_222.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_222.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_222.jpg, 0, 0.5793509, 0, 6.48386
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_330.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_330.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_330.jpg, 0, 0.2113511, 0, 6.937098
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_431.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_431.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_431.jpg, -0.2882967, 0, 0, 6.924692
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_534.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_534.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_534.jpg, -0.01024022, 0, 0, 6.852783
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_640.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_640.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_640.jpg, -0.08343181, 0, 0, 6.781527
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_739.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_739.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_739.jpg, -0.3449559, 0, 0, 6.687337
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_844.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_844.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_844.jpg, -0.04197748, 0, 0, 6.606988
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_58_948.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_58_948.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_58_948.jpg, -0.3519183, 0, 0, 6.523839
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_052.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_052.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_052.jpg, -0.6493428, 0, 0, 6.397568
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_153.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_153.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_153.jpg, -0.3795503, 0, 0, 6.336856
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_253.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_253.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_253.jpg, -0.07683828, 0, 0, 6.27591
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_360.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_360.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_360.jpg, 0, 0, 0, 6.206616
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_464.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_464.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_464.jpg, 0, 0, 0, 6.131803
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_564.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_564.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_564.jpg, 0, 0.3006792, 0, 6.283145
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_667.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_667.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_667.jpg, 0, 0.3361137, 0, 6.702187
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_766.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_766.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_766.jpg, 0, 0.0352032, 0, 6.837791
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_869.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_869.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_869.jpg, 0, 0.1055811, 0, 6.799704
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_28_59_970.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_28_59_970.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_28_59_970.jpg, 0, 0.08143318, 0, 6.938368
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_00_070.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_00_070.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_00_070.jpg, 0, 0, 0, 6.875484
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_00_174.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_00_174.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_00_174.jpg, 0, 0.2947113, 0, 6.999388
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_00_277.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_00_277.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_00_277.jpg, 0, 0.2432379, 0, 7.343232
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_00_382.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_00_382.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_00_382.jpg, 0, 0, 0, 7.357535
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_00_486.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_00_486.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_00_486.jpg, 0, 0, 0, 7.267232
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_00_589.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_00_589.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_00_589.jpg, -0.3059211, 0, 0, 7.171975
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_00_692.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_00_692.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_00_692.jpg, -0.01221479, 0, 0, 7.096759
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_00_797.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_00_797.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_00_797.jpg, -0.1003854, 0, 0, 7.021454
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_00_899.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_00_899.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_00_899.jpg, -0.4092882, 0, 0, 6.916912
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_003.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_003.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_003.jpg, -0.7021655, 0, 0, 6.772492
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_110.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_110.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_110.jpg, -0.7768158, 0, 0, 6.65975
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_213.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_213.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_213.jpg, -0.9464796, 0, 0, 6.510447
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_318.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_318.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_318.jpg, -0.6516667, 0, 0, 6.468274
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_421.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_421.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_421.jpg, -0.3524854, 0, 0, 6.425476
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_524.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_524.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_524.jpg, -0.1191172, 0, 0, 6.347746
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_625.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_625.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_625.jpg, -0.1998964, 0, 0, 6.276579
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_729.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_729.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_729.jpg, 0, 0, 0, 6.210577
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_834.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_834.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_834.jpg, 0, 0.0898263, 0, 6.173731
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_01_939.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_01_939.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_01_939.jpg, 0, 0.3800836, 0, 6.422135
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_038.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_038.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_038.jpg, 0, 0.1557598, 0, 6.687704
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_141.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_141.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_141.jpg, 0, 0, 0, 6.647776
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_245.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_245.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_245.jpg, -0.2413437, 0, 0, 6.554375
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_349.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_349.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_349.jpg, -0.5533347, 0, 0, 6.436328
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_451.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_451.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_451.jpg, -0.2658871, 0, 0, 6.375467
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_554.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_554.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_554.jpg, -0.3754392, 0, 0, 6.305486
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_660.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_660.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_660.jpg, -0.6747447, 0, 0, 6.188583
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_764.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_764.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_764.jpg, -0.3971349, 0, 0, 6.120567
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_870.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_870.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_870.jpg, -0.5437752, 0, 0, 6.04632
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_02_972.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_02_972.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_02_972.jpg, -0.2385599, 0, 0, 5.997801
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_03_076.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_03_076.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_03_076.jpg, -0.2316833, 0, 0, 5.93939
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_03_177.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_03_177.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_03_177.jpg, 0, 0.123642, 0, 5.920774
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_03_282.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_03_282.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_03_282.jpg, 0, 0.4364472, 0, 6.233371
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_03_387.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_03_387.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_03_387.jpg, 0, 0.7902533, 0, 7.080575
C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\center_2024_07_09_08_29_03_491.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\left_2024_07_09_08_29_03_491.jpg, C:\Users\ansar\Downloads\simulator-windows-64\car_data\IMG\right_2024_07_09_08_29_03_491.jpg, 0, 1, 0, 8.140995
